Temporada,Jornada,Equipo,LoV,Minutos,Puntos,T1,%T1,T2,%T2,T3,%T3,T,Valoración,Puntos_1C,Puntos_2C,Puntos_3C,Puntos_4C,Puntos_PR
2005,16,AGF,V,100:00,75,11/17,65%,20/41,49%,8/21,38%,30,57,,,,, 
2005,17,EST,L,100:00,88,19/24,79%,30/57,53%,3/15,20%,41,95,,,,, 
2005,17,GRA,V,100:00,66,12/15,80%,21/37,57%,4/22,18%,31,56,,,,, 
2005,17,CSF,L,100:00,85,23/27,85%,25/47,53%,4/16,25%,28,96,,,,, 
2005,17,Pam,V,100:00,91,23/32,72%,16/28,57%,12/25,48%,31,88,,,,, 
2005,17,MEN,L,100:00,69,25/35,71%,19/44,43%,2/14,14%,35,69,,,,, 
2005,17,GIR,V,100:00,89,8/12,67%,18/33,55%,15/33,45%,36,89,,,,, 
2005,17,ALI,L,100:00,77,15/19,79%,25/37,68%,4/19,21%,30,92,,,,, 
2005,17,MAN,V,100:00,55,25/30,83%,12/35,34%,2/22,9%,35,45,,,,, 
2005,17,FCB,L,100:00,87,17/21,81%,26/43,60%,6/20,30%,36,101,,,,, 
2005,17,GCA,V,100:00,80,11/16,69%,24/41,59%,7/18,39%,25,83,,,,, 
2005,17,UNI,L,100:00,77,26/31,84%,18/34,53%,5/15,33%,27,78,,,,, 
2005,17,FOR,V,100:00,76,21/24,88%,20/34,59%,5/22,23%,29,75,,,,, 
2005,17,AGF,L,100:00,85,14/18,78%,22/36,61%,9/21,43%,30,101,,,,, 
2005,17,BRE,V,100:00,60,10/15,67%,19/39,49%,4/18,22%,26,43,,,,, 
2005,17,LBB,L,100:00,92,19/26,73%,23/40,58%,9/18,50%,32,98,,,,, 
2005,17,TAU,V,100:00,78,15/19,79%,24/48,50%,5/16,31%,32,75,,,,, 
2005,17,DKV,L,100:00,68,9/14,64%,16/37,43%,9/21,43%,33,62,,,,, 
2005,17,RMB,V,100:00,73,28/36,78%,18/30,60%,3/22,14%,34,86,,,,, 
2005,18,TAU,L,100:00,88,25/31,81%,27/43,63%,3/15,20%,32,105,,,,, 
2005,18,DKV,V,100:00,76,21/29,72%,23/52,44%,3/16,19%,41,69,,,,, 
2005,18,BRE,L,100:00,84,25/32,78%,22/41,54%,5/18,28%,40,96,,,,, 
2005,18,GRA,V,100:00,78,13/24,54%,19/36,53%,9/23,39%,30,64,,,,, 
2005,18,FOR,L,100:00,79,21/25,84%,23/34,68%,4/18,22%,27,98,,,,, 
2005,18,AGF,V,100:00,89,10/12,83%,29/47,62%,7/21,33%,32,84,,,,, 
2005,18,ALI,L,100:00,70,14/20,70%,25/48,52%,2/10,20%,28,59,,,,, 
2005,18,UNI,V,100:00,83,31/38,82%,17/30,57%,6/19,32%,33,94,,,,, 
2005,18,RMB,L,100:00,76,14/18,78%,22/46,48%,6/22,27%,45,75,,,,, 
2005,18,MEN,V,100:00,64,23/31,74%,13/34,38%,5/15,33%,29,60,,,,, 
2005,18,Pam,L,100:00,81,28/38,74%,16/39,41%,7/21,33%,38,71,,,,, 
2005,18,MAN,V,100:00,87,27/35,77%,21/39,54%,6/24,25%,39,92,,,,, 
2005,18,EST,L,100:00,82,11/16,69%,25/46,54%,7/15,47%,38,91,,,,, 
2005,18,FCB,V,100:00,91,18/22,82%,20/36,56%,11/26,42%,26,108,,,,, 
2005,18,LBB,L,100:00,84,11/13,85%,26/52,50%,7/16,44%,42,96,,,,, 
2005,18,CSF,V,100:00,72,18/19,95%,18/42,43%,6/20,30%,33,73,,,,, 
2005,18,GCA,L,100:00,71,23/33,70%,12/30,40%,8/17,47%,23,63,,,,, 
2005,18,GIR,V,100:00,90,6/7,86%,24/39,62%,12/24,50%,30,93,,,,, 
2005,19,CSF,L,100:00,93,19/29,66%,25/39,64%,8/18,44%,43,108,,,,, 
2005,19,ALI,V,100:00,62,22/28,79%,17/40,43%,2/17,12%,24,51,,,,, 
2005,19,FOR,L,100:00,72,20/24,83%,14/36,39%,8/20,40%,34,75,,,,, 
2005,19,RMB,V,100:00,90,14/20,70%,20/38,53%,12/26,46%,33,99,,,,, 
2005,19,GCA,L,100:00,97,13/15,87%,27/43,63%,10/21,48%,26,108,,,,, 
2005,19,MEN,V,100:00,77,19/23,83%,23/51,45%,4/10,40%,32,74,,,,, 
2005,19,GRA,L,100:00,73,16/22,73%,18/43,42%,7/21,33%,34,78,,,,, 
2005,19,LBB,V,100:00,66,19/21,90%,19/40,48%,3/13,23%,32,65,,,,, 
2005,19,EST,L,100:00,87,23/33,70%,20/34,59%,8/28,29%,38,95,,,,, 
2005,19,BRE,V,100:00,81,23/29,79%,20/38,53%,6/16,38%,32,83,,,,, 
2005,19,MAN,L,100:00,79,19/24,79%,12/29,41%,12/26,46%,39,86,,,,, 
2005,19,DKV,V,100:00,75,11/15,73%,17/47,36%,10/29,34%,38,73,,,,, 
2005,19,Pam,L,100:00,67,12/16,75%,23/55,42%,3/17,18%,33,59,,,,, 
2005,19,UNI,V,100:00,82,25/26,96%,15/30,50%,9/22,41%,39,98,,,,, 
2005,19,GIR,L,100:00,87,26/30,87%,20/46,43%,7/13,54%,43,103,,,,, 
2005,19,TAU,V,100:00,83,23/29,79%,18/36,50%,8/20,40%,27,82,,,,, 
2005,19,AGF,L,100:00,82,11/16,69%,16/34,47%,13/25,52%,34,79,,,,, 
2005,19,FCB,V,100:00,87,13/21,62%,28/42,67%,6/22,27%,32,105,,,,, 
2005,20,UNI,L,100:00,84,20/26,77%,23/37,62%,6/18,33%,37,106,,,,, 
2005,20,MAN,V,100:00,66,13/18,72%,22/40,55%,3/20,15%,28,51,,,,, 
2005,20,MEN,L,100:00,91,18/21,86%,23/41,56%,9/21,43%,27,90,,,,, 
2005,20,CSF,V,100:00,99,21/25,84%,21/32,66%,12/27,44%,29,120,,,,, 
2005,20,ALI,L,100:00,88,27/31,87%,17/47,36%,9/25,36%,37,89,,,,, 
2005,20,AGF,V,100:00,87,28/38,74%,19/27,70%,7/15,47%,28,84,,,,, 
2005,20,BRE,L,100:00,86,18/19,95%,25/50,50%,6/13,46%,32,96,,,,, 
2005,20,Pam,V,100:00,69,15/20,75%,18/39,46%,6/19,32%,33,66,,,,, 
2005,20,RMB,L,100:00,72,24/30,80%,12/27,44%,8/25,32%,35,79,,,,, 
2005,20,GIR,V,100:00,75,15/26,58%,18/33,55%,8/18,44%,30,75,,,,, 
2005,20,FCB,L,100:00,80,8/10,80%,27/36,75%,6/17,35%,25,89,,,,, 
2005,20,FOR,V,100:00,72,14/18,78%,17/36,47%,8/18,44%,25,71,,,,, 
2005,20,LBB,L,100:00,63,21/26,81%,15/44,34%,4/18,22%,43,67,,,,, 
2005,20,GCA,V,100:00,81,5/8,63%,20/42,48%,12/25,48%,38,80,,,,, 
2005,20,DKV,L,100:00,88,8/13,62%,28/44,64%,8/23,35%,37,110,,,,, 
2005,20,GRA,V,100:00,74,11/17,65%,18/46,39%,9/19,47%,34,65,,,,, 
2005,20,TAU,L,100:00,108,22/27,81%,19/31,61%,16/29,55%,33,144,,,,, 
2005,20,EST,V,100:00,76,15/20,75%,20/49,41%,7/18,39%,34,54,,,,, 
2005,21,FOR,L,100:00,83,21/27,78%,19/32,59%,8/17,47%,34,86,,,,, 
2005,21,ALI,V,100:00,73,5/7,71%,25/52,48%,6/18,33%,29,81,,,,, 
2005,21,EST,L,100:00,92,20/23,87%,27/47,57%,6/18,33%,39,104,,,,, 
2005,21,LBB,V,100:00,81,17/26,65%,23/43,53%,6/13,46%,23,74,,,,, 
2005,21,AGF,L,100:00,68,16/18,89%,17/38,45%,6/20,30%,31,70,,,,, 
2005,21,UNI,V,100:00,77,6/10,60%,22/33,67%,9/33,27%,39,84,,,,, 
2005,21,GRA,L,100:00,109,19/25,76%,30/40,75%,10/24,42%,35,149,,,,, 
2005,21,MEN,V,100:00,71,18/22,82%,19/44,43%,5/19,26%,29,58,,,,, 
2005,21,CSF,L,100:00,73,17/23,74%,19/43,44%,6/17,35%,37,76,,,,, 
2005,21,FCB,V,100:00,77,8/13,62%,27/50,54%,5/20,25%,38,88,,,,, 
2005,21,GCA,L,100:00,83,19/29,66%,20/42,48%,8/16,50%,31,94,,,,, 
2005,21,RMB,V,100:00,68,23/31,74%,18/33,55%,3/13,23%,30,59,,,,, 
2005,21,Pam,L,100:00,79,16/23,70%,24/44,55%,5/20,25%,38,78,,,,, 
2005,21,TAU,V,100:00,87,20/22,91%,23/33,70%,7/24,29%,22,93,,,,, 
2005,21,MAN,L,100:00,63,16/19,84%,16/28,57%,5/30,17%,36,62,,,,, 
2005,21,BRE,V,100:00,70,13/17,76%,21/54,39%,5/10,50%,39,64,,,,, 
2005,21,GIR,L,100:00,71,6/12,50%,19/35,54%,9/20,45%,28,65,,,,, 
2005,21,DKV,V,100:00,89,15/16,94%,22/50,44%,10/22,45%,43,109,,,,, 
2005,22,CSF,L,100:00,84,4/7,57%,28/50,56%,8/16,50%,30,76,,,,, 
2005,22,MAN,V,100:00,86,25/33,76%,23/41,56%,5/14,36%,29,100,,,,, 
2005,22,BRE,L,100:00,71,9/17,53%,25/46,54%,4/17,24%,44,69,,,,, 
2005,22,GCA,V,100:00,67,12/19,63%,11/28,39%,11/27,41%,29,71,,,,, 
2005,22,DKV,L,100:00,95,30/38,79%,22/43,51%,7/20,35%,42,112,,,,, 
2005,22,ALI,V,100:00,76,23/30,77%,13/35,37%,9/20,45%,30,66,,,,, 
2005,22,Pam,L,100:00,81,13/18,72%,19/41,46%,10/25,40%,33,79,,,,, 
2005,22,EST,V,100:00,88,14/19,74%,28/43,65%,6/17,35%,28,106,,,,, 
2005,22,UNI,L,100:00,85,25/30,83%,21/39,54%,6/14,43%,34,103,,,,, 
2005,22,GRA,V,100:00,75,15/18,83%,24/46,52%,4/15,27%,27,65,,,,, 
2005,22,FCB,L,100:00,87,9/11,82%,27/42,64%,8/22,36%,25,102,,,,, 
2005,22,MEN,V,100:00,81,17/20,85%,23/38,61%,6/20,30%,33,81,,,,, 
2005,22,LBB,L,100:00,89,27/29,93%,22/41,54%,6/11,55%,35,100,,,,, 
2005,22,GIR,V,100:00,82,16/27,59%,27/58,47%,4/17,24%,37,77,,,,, 
2005,22,TAU,L,100:00,78,15/24,63%,21/42,50%,7/16,44%,33,95,,,,, 
2005,22,FOR,V,100:00,73,10/13,77%,24/48,50%,5/14,36%,33,64,,,,, 
2005,22,RMB,L,100:00,84,28/39,72%,13/25,52%,10/27,37%,38,101,,,,, 
2005,22,AGF,V,100:00,66,20/27,74%,11/30,37%,8/18,44%,26,55,,,,, 
2005,23,MEN,L,100:00,70,12/16,75%,20/42,48%,6/18,33%,33,58,,,,, 
2005,23,UNI,V,100:00,74,20/20,100%,12/26,46%,10/26,38%,29,88,,,,, 
2005,23,FOR,L,100:00,88,13/16,81%,21/38,55%,11/22,50%,35,105,,,,, 
2005,23,CSF,V,100:00,80,15/18,83%,19/41,46%,9/26,35%,30,81,,,,, 
2005,23,ALI,L,100:00,81,18/23,78%,21/43,49%,7/23,30%,32,80,,,,, 
2005,23,Pam,V,100:00,88,28/35,80%,15/36,42%,10/19,53%,34,92,,,,, 
2005,23,AGF,L,100:00,78,16/22,73%,19/43,44%,8/17,47%,35,80,,,,, 
2005,23,DKV,V,100:00,91,15/17,88%,17/36,47%,14/25,56%,27,103,,,,, 
2005,23,LBB,L,100:00,94,23/29,79%,22/35,63%,9/19,47%,29,114,,,,, 
2005,23,FCB,V,100:00,85,16/19,84%,21/40,53%,9/24,38%,30,78,,,,, 
2005,23,GCA,L,100:00,76,16/25,64%,24/43,56%,4/16,25%,28,72,,,,, 
2005,23,TAU,V,100:00,78,14/22,64%,26/45,58%,4/13,31%,32,81,,,,, 
2005,23,GIR,L,100:00,84,17/21,81%,26/43,60%,5/18,28%,31,89,,,,, 
2005,23,BRE,V,100:00,77,23/28,82%,18/38,47%,6/14,43%,30,77,,,,, 
2005,23,MAN,L,100:00,95,10/11,91%,29/45,64%,9/19,47%,34,116,,,,, 
2005,23,GRA,V,100:00,72,10/16,63%,22/42,52%,6/21,29%,28,64,,,,, 
2005,23,EST,L,100:00,73,17/29,59%,22/42,52%,4/19,21%,35,62,,,,, 
2005,23,RMB,V,100:00,76,21/33,64%,17/29,59%,7/24,29%,35,80,,,,, 
2005,24,GRA,L,100:00,88,26/30,87%,25/44,57%,4/15,27%,27,90,,,,, 
2005,24,FOR,V,100:00,93,31/37,84%,19/41,46%,8/16,50%,34,98,,,,, 
2005,24,MEN,L,100:00,85,20/29,69%,25/41,61%,5/12,42%,31,88,,,,, 
2005,24,LBB,V,100:00,79,20/25,80%,16/30,53%,9/25,36%,27,84,,,,, 
2005,24,CSF,L,100:00,77,13/23,57%,26/43,60%,4/14,29%,27,87,,,,, 
2005,24,AGF,V,100:00,80,16/24,67%,17/33,52%,10/22,45%,32,75,,,,, 
2005,24,RMB,L,100:00,85,10/12,83%,21/34,62%,11/23,48%,30,86,,,,, 
2005,24,ALI,V,100:00,73,20/24,83%,22/40,55%,3/16,19%,25,84,,,,, 
2005,24,MAN,L,100:00,80,19/26,73%,17/33,52%,9/24,38%,32,88,,,,, 
2005,24,GIR,V,100:00,70,10/11,91%,21/38,55%,6/23,26%,30,58,,,,, 
2005,24,GCA,L,100:00,88,17/25,68%,19/41,46%,11/20,55%,26,87,,,,, 
2005,24,Pam,V,100:00,81,18/35,51%,24/46,52%,5/18,28%,47,79,,,,, 
2005,24,FCB,L,100:00,80,12/17,71%,22/34,65%,8/23,35%,31,102,,,,, 
2005,24,BRE,V,100:00,79,8/10,80%,25/54,46%,7/15,47%,34,67,,,,, 
2005,24,DKV,L,100:00,80,9/14,64%,13/33,39%,15/30,50%,30,88,,,,, 
2005,24,EST,V,100:00,63,14/20,70%,20/41,49%,3/18,17%,42,63,,,,, 
2005,24,TAU,L,100:00,70,8/13,62%,22/39,56%,6/25,24%,34,64,,,,, 
2005,24,UNI,V,100:00,77,16/26,62%,17/34,50%,9/20,45%,34,89,,,,, 
2005,25,BRE,L,100:00,76,14/17,82%,28/52,54%,2/10,20%,31,72,,,,, 
2005,25,TAU,V,100:00,79,19/31,61%,24/39,62%,4/12,33%,29,84,,,,, 
2005,25,EST,L,100:00,83,10/15,67%,26/46,57%,7/22,32%,39,96,,,,, 
2005,25,MAN,V,100:00,75,15/17,88%,15/31,48%,10/26,38%,28,76,,,,, 
2005,25,AGF,L,100:00,73,22/25,88%,21/38,55%,3/20,15%,33,75,,,,, 
2005,25,GCA,V,100:00,76,8/14,57%,25/43,58%,6/18,33%,32,77,,,,, 
2005,25,FOR,L,100:00,79,22/27,81%,18/33,55%,7/21,33%,26,82,,,,, 
2005,25,DKV,V,100:00,89,12/17,71%,19/38,50%,13/26,50%,32,90,,,,, 
2005,25,LBB,L,100:00,77,26/34,76%,18/34,53%,5/13,38%,27,66,,,,, 
2005,25,RMB,V,100:00,90,26/31,84%,14/29,48%,12/23,52%,28,98,,,,, 
2005,25,GIR,L,100:00,96,12/16,75%,24/43,56%,12/20,60%,40,113,,,,, 
2005,25,GRA,V,100:00,71,12/25,48%,22/45,49%,5/17,29%,30,60,,,,, 
2005,25,UNI,L,100:00,71,21/25,84%,19/33,58%,4/16,25%,36,92,,,,, 
2005,25,CSF,V,100:00,59,12/18,67%,16/41,39%,5/18,28%,30,33,,,,, 
2005,25,ALI,L,100:00,82,19/22,86%,21/41,51%,7/20,35%,35,92,,,,, 
2005,25,MEN,V,100:00,66,20/33,61%,17/41,41%,4/15,27%,33,55,,,,, 
2005,25,Pam,L,100:00,72,9/17,53%,24/50,48%,5/18,28%,35,72,,,,, 
2005,25,FCB,V,100:00,75,6/10,60%,18/28,64%,11/23,48%,26,92,,,,, 
2005,27,BRE,L,100:00,99,28/31,90%,31/44,70%,3/11,27%,21,85,,,,, 
2005,27,UNI,V,100:00,104,36/40,90%,16/20,80%,12/28,43%,18,122,,,,, 
2005,27,EST,L,100:00,89,27/35,77%,22/36,61%,6/20,30%,31,113,,,,, 
2005,27,AGF,V,100:00,75,11/18,61%,17/27,63%,10/25,40%,25,69,,,,, 
2005,27,Pam,L,100:00,49,8/12,67%,16/43,37%,3/26,12%,35,28,,,,, 
2005,27,GIR,V,100:00,79,8/11,73%,25/42,60%,7/13,54%,37,106,,,,, 
2005,27,FOR,L,100:00,75,24/29,83%,18/32,56%,5/29,17%,37,79,,,,, 
2005,27,MEN,V,100:00,79,14/22,64%,22/42,52%,7/15,47%,36,80,,,,, 
2005,27,GCA,L,100:00,91,13/18,72%,27/44,61%,8/20,40%,33,105,,,,, 
2005,27,MAN,V,100:00,73,14/16,88%,22/38,58%,5/20,25%,28,72,,,,, 
2005,27,FCB,L,100:00,66,15/20,75%,18/40,45%,5/16,31%,36,63,,,,, 
2005,27,RMB,V,100:00,69,18/21,86%,18/43,42%,5/11,45%,32,81,,,,, 
2005,27,TAU,L,100:00,78,17/25,68%,20/33,61%,7/21,33%,26,88,,,,, 
2005,27,GRA,V,100:00,66,18/23,78%,21/50,42%,2/11,18%,41,61,,,,, 
2005,27,LBB,L,100:00,70,19/28,68%,18/45,40%,5/18,28%,34,68,,,,, 
2005,27,ALI,V,100:00,85,19/23,83%,24/34,71%,6/20,30%,35,106,,,,, 
2005,27,CSF,L,100:00,80,19/27,70%,17/35,49%,9/19,47%,42,102,,,,, 
2005,27,DKV,V,100:00,65,9/11,82%,19/44,43%,6/29,21%,33,48,,,,, 
2005,28,GIR,L,100:00,81,12/22,55%,27/46,59%,5/19,26%,35,92,,,,, 
2005,28,FOR,V,100:00,83,20/29,69%,21/44,48%,7/20,35%,43,87,,,,, 
2005,28,MEN,L,100:00,76,16/24,67%,18/37,49%,8/16,50%,28,78,,,,, 
2005,28,EST,V,100:00,88,12/14,86%,26/39,67%,8/22,36%,27,97,,,,, 
2005,28,ALI,L,100:00,69,22/30,73%,13/30,43%,7/21,33%,27,75,,,,, 
2005,28,BRE,V,100:00,53,20/26,77%,15/39,38%,1/7,14%,36,42,,,,, 
2005,28,DKV,L,100:00,92,21/24,88%,22/40,55%,9/19,47%,27,106,,,,, 
2005,28,Pam,V,100:00,85,17/20,85%,19/37,51%,10/24,42%,33,70,,,,, 
2005,28,RMB,L,100:00,86,22/25,88%,20/45,44%,8/27,30%,41,96,,,,, 
2005,28,CSF,V,100:00,90,30/38,79%,18/39,46%,8/23,35%,38,99,,,,, 
2005,28,MAN,L,100:00,104,18/22,82%,25/41,61%,12/23,52%,36,115,,,,, 
2005,28,TAU,V,100:00,92,16/19,84%,23/47,49%,10/22,45%,33,94,,,,, 
2005,28,UNI,L,100:00,54,11/14,79%,17/38,45%,3/13,23%,35,55,,,,, 
2005,28,FCB,V,100:00,57,9/13,69%,18/34,53%,4/19,21%,27,55,,,,, 
2005,28,AGF,L,100:00,81,21/22,95%,18/32,56%,8/30,27%,31,98,,,,, 
2005,28,LBB,V,100:00,66,16/22,73%,19/37,51%,4/16,25%,32,61,,,,, 
2005,28,GRA,L,100:00,76,19/25,76%,24/46,52%,3/14,21%,40,83,,,,, 
2005,28,GCA,V,100:00,63,11/17,65%,23/45,51%,2/18,11%,34,64,,,,, 
2005,29,TAU,L,100:00,88,25/31,81%,15/31,48%,11/19,58%,27,97,,,,, 
2005,29,LBB,V,100:00,75,17/22,77%,23/43,53%,4/13,31%,28,68,,,,, 
2005,29,GRA,L,100:00,82,15/20,75%,23/46,50%,7/21,33%,36,93,,,,, 
2005,29,EST,V,100:00,80,12/18,67%,22/48,46%,8/14,57%,37,89,,,,, 
2005,29,BRE,L,100:00,80,18/22,82%,22/31,71%,6/16,38%,32,85,,,,, 
2005,29,AGF,V,100:00,66,14/21,67%,20/46,43%,4/18,22%,25,56,,,,, 
2005,29,GCA,L,100:00,67,18/34,53%,20/39,51%,3/18,17%,37,70,,,,, 
2005,29,FCB,V,100:00,64,7/7,100%,15/39,38%,9/24,38%,36,58,,,,, 
2005,29,RMB,L,100:00,86,21/25,84%,19/34,56%,9/26,35%,35,93,,,,, 
2005,29,DKV,V,100:00,75,22/29,76%,22/42,52%,3/19,16%,36,62,,,,, 
2005,29,GIR,L,100:00,67,9/13,69%,17/38,45%,8/21,38%,31,61,,,,, 
2005,29,MEN,V,100:00,85,18/22,82%,26/50,52%,5/12,42%,40,100,,,,, 
2005,29,MAN,L,100:00,78,16/24,67%,22/36,61%,6/16,38%,25,73,,,,, 
2005,29,ALI,V,100:00,89,18/25,72%,22/39,56%,9/18,50%,33,100,,,,, 
2005,29,Pam,L,100:00,87,11/19,58%,20/37,54%,12/22,55%,39,99,,,,, 
2005,29,CSF,V,100:00,70,15/23,65%,14/38,37%,9/21,43%,30,69,,,,, 
2005,29,FOR,L,100:00,73,20/22,91%,16/36,44%,7/16,44%,31,80,,,,, 
2005,29,UNI,V,100:00,81,5/6,83%,26/46,57%,8/21,38%,30,96,,,,, 
2005,30,AGF,L,100:00,81,19/21,90%,25/45,56%,4/16,25%,33,88,,,,, 
2005,30,TAU,V,100:00,73,13/17,76%,18/33,55%,8/25,32%,31,79,,,,, 
2005,30,ALI,L,100:00,78,25/35,71%,16/32,50%,7/18,39%,29,93,,,,, 
2005,30,GIR,V,100:00,72,11/13,85%,17/36,47%,9/19,47%,30,69,,,,, 
2005,30,FCB,L,100:00,83,9/10,90%,25/45,56%,8/25,32%,40,92,,,,, 
2005,30,MAN,V,100:00,78,19/27,70%,22/40,55%,5/20,25%,34,87,,,,, 
2005,30,MEN,L,100:00,73,26/34,76%,13/40,33%,7/17,41%,39,71,,,,, 
2005,30,Pam,V,100:00,94,17/20,85%,22/35,63%,11/28,39%,34,109,,,,, 
2005,30,EST,L,100:00,70,17/28,61%,19/33,58%,5/16,31%,30,74,,,,, 
2005,30,GCA,V,100:00,74,16/22,73%,17/30,57%,8/23,35%,28,66,,,,, 
2005,30,CSF,L,100:00,80,23/25,92%,18/39,46%,7/18,39%,33,93,,,,, 
2005,30,GRA,V,100:00,72,18/26,69%,15/31,48%,8/20,40%,27,68,,,,, 
2005,30,DKV,L,100:00,86,5/8,63%,24/34,71%,11/30,37%,24,86,,,,, 
2005,30,BRE,V,100:00,72,12/19,63%,21/38,55%,6/12,50%,33,78,,,,, 
2005,30,UNI,L,100:00,84,22/28,79%,19/34,56%,8/23,35%,26,100,,,,, 
2005,30,RMB,V,100:00,77,18/21,86%,19/38,50%,7/18,39%,33,76,,,,, 
2005,30,LBB,L,100:00,84,17/21,81%,23/38,61%,7/12,58%,22,77,,,,, 
2005,30,FOR,V,100:00,89,26/32,81%,24/41,59%,5/17,29%,33,96,,,,, 
2005,31,BRE,L,100:00,57,11/12,92%,14/32,44%,6/21,29%,32,55,,,,, 
2005,31,RMB,V,100:00,71,8/11,73%,15/29,52%,11/25,44%,28,80,,,,, 
2005,31,EST,L,100:00,88,19/24,79%,27/43,63%,5/16,31%,31,103,,,,, 
2005,31,CSF,V,100:00,84,24/34,71%,18/30,60%,8/22,36%,25,86,,,,, 
2005,31,GCA,L,100:00,55,11/13,85%,13/31,42%,6/24,25%,25,46,,,,, 
2005,31,ALI,V,100:00,68,6/9,67%,22/45,49%,6/11,55%,32,83,,,,, 
2005,31,GIR,L,100:00,73,14/19,74%,22/38,58%,5/21,24%,34,67,,,,, 
2005,31,UNI,V,100:00,75,17/24,71%,23/35,66%,4/21,19%,31,73,,,,, 
2005,31,Pam,L,100:00,82,20/24,83%,22/38,58%,6/24,25%,32,74,,,,, 
2005,31,FOR,V,100:00,86,16/21,76%,23/42,55%,8/18,44%,32,99,,,,, 
2005,31,MAN,L,100:00,62,7/13,54%,17/41,41%,7/21,33%,43,68,,,,, 
2005,31,LBB,V,100:00,54,7/15,47%,16/43,37%,5/21,24%,46,50,,,,, 
2005,31,GRA,L,100:00,89,18/21,86%,19/32,59%,11/28,39%,37,108,,,,, 
2005,31,AGF,V,100:00,80,12/18,67%,19/32,59%,10/27,37%,26,84,,,,, 
2005,31,TAU,L,100:00,86,22/27,81%,26/36,72%,4/22,18%,34,112,,,,, 
2005,31,MEN,V,100:00,82,6/9,67%,29/58,50%,6/15,40%,35,67,,,,, 
2005,31,DKV,L,100:00,91,9/13,69%,29/52,56%,8/21,38%,35,97,,,,, 
2005,31,FCB,V,100:00,86,10/14,71%,20/36,56%,12/20,60%,25,103,,,,, 
2005,32,MEN,L,100:00,95,23/29,79%,21/44,48%,10/21,48%,36,96,,,,, 
2005,32,DKV,V,100:00,104,21/33,64%,22/34,65%,13/28,46%,30,128,,,,, 
2005,32,UNI,L,100:00,84,12/14,86%,21/37,57%,10/19,53%,25,98,,,,, 
2005,32,EST,V,100:00,82,9/15,60%,29/45,64%,5/20,25%,30,86,,,,, 
2005,32,AGF,L,100:00,76,18/24,75%,20/35,57%,6/21,29%,31,80,,,,, 
2005,32,Pam,V,100:00,79,20/23,87%,22/42,52%,5/18,28%,30,78,,,,, 
2005,32,FOR,L,100:00,88,19/24,79%,21/41,51%,9/20,45%,23,89,,,,, 
2005,32,GCA,V,100:00,96,26/31,84%,23/36,64%,8/18,44%,29,103,,,,, 
2005,32,FCB,L,100:00,85,15/21,71%,20/35,57%,10/25,40%,40,111,,,,, 
2005,32,GRA,V,100:00,69,10/10,100%,22/47,47%,5/18,28%,28,58,,,,, 
2005,32,ALI,L,100:00,74,11/17,65%,21/36,58%,7/21,33%,24,74,,,,, 
2005,32,TAU,V,100:00,82,10/13,77%,27/45,60%,6/17,35%,35,84,,,,, 
2005,32,LBB,L,100:00,85,24/33,73%,23/37,62%,5/12,42%,27,98,,,,, 
2005,32,BRE,V,100:00,84,21/27,78%,15/33,45%,11/23,48%,30,74,,,,, 
2005,32,RMB,L,100:00,89,18/24,75%,16/44,36%,13/28,46%,46,99,,,,, 
2005,32,MAN,V,100:00,75,17/23,74%,26/43,60%,2/12,17%,28,68,,,,, 
2005,32,CSF,L,100:00,92,26/38,68%,15/28,54%,12/23,52%,25,117,,,,, 
2005,32,GIR,V,100:00,84,12/13,92%,24/47,51%,8/18,44%,39,70,,,,, 
2005,33,EST,L,100:00,87,15/27,56%,24/44,55%,8/24,33%,33,93,,,,, 
2005,33,FOR,V,100:00,83,12/16,75%,25/40,63%,7/20,35%,37,85,,,,, 
2005,33,GCA,L,100:00,67,17/22,77%,16/41,39%,6/16,38%,38,63,,,,, 
2005,33,UNI,V,100:00,75,17/23,74%,20/31,65%,6/20,30%,28,83,,,,, 
2005,33,GIR,L,100:00,67,8/9,89%,22/45,49%,5/15,33%,37,77,,,,, 
2005,33,FCB,V,100:00,73,8/14,57%,22/47,47%,7/20,35%,38,78,,,,, 
2005,33,Pam,L,100:00,72,15/15,100%,24/51,47%,3/14,21%,34,67,,,,, 
2005,33,RMB,V,100:00,76,23/30,77%,16/45,36%,7/18,39%,41,86,,,,, 
2005,33,BRE,L,100:00,83,18/23,78%,25/37,68%,5/13,38%,27,88,,,,, 
2005,33,MEN,V,100:00,81,18/29,62%,21/34,62%,7/20,35%,24,84,,,,, 
2005,33,GRA,L,100:00,79,14/20,70%,28/46,61%,3/19,16%,38,93,,,,, 
2005,33,ALI,V,100:00,87,19/23,83%,16/35,46%,12/24,50%,32,99,,,,, 
2005,33,DKV,L,100:00,81,9/11,82%,21/31,68%,10/25,40%,21,90,,,,, 
2005,33,LBB,V,100:00,69,19/23,83%,25/43,58%,0/15,0%,41,65,,,,, 
2005,33,MAN,L,100:00,88,17/20,85%,22/45,49%,9/24,38%,31,84,,,,, 
2005,33,AGF,V,100:00,90,27/31,87%,18/31,58%,9/21,43%,34,103,,,,, 
2005,33,TAU,L,100:00,88,25/27,93%,21/45,47%,7/16,44%,44,104,,,,, 
2005,33,CSF,V,100:00,73,11/15,73%,22/44,50%,6/21,29%,30,70,,,,, 
